Date/Time,CAISO (SOLAR_FORECAST) Average Latest Maximum,SP15 (SOLAR_FORECAST Latest) - NP15 (SOLAR_FORECAST Latest) Maximum,CAISO (WIND_FORECAST) Average Latest Maximum,SP15 (WIND_FORECAST Latest) - NP15 (WIND_FORECAST Latest) Maximum,CAISO (PRT_FCAST_15D_LOAD_LATEST) Average Latest Maximum,SP15 (PRT_FCAST_15D_LOAD_LATEST Latest) - NP15 (PRT_FCAST_15D_LOAD_LATEST Latest),NP15 (REG_THERM_GEN_OFFLINE) Average,SP15 (REG_THERM_GEN_OFFLINE) Average,PG&E - Citygate (NGI_GASPRICE_AVG) Average,Socal-Citygate (NGI_GASPRICE_AVG ) - PG&E - Citygate (NGI_GASPRICE_AVG ),TH_SP15_GEN-APND (DALMP ) - TH_NP15_GEN-APND (DALMP )
7/30/2023 7:00,975.31,653.17,2244.84,648.68,23971,3165,1055.3,2235.23,5.275,4.43,4.34292
7/30/2023 8:00,5553.45,3101.15,1816.17,493.45,24970,3756,1071.68,2252.17,5.275,4.43,1.56311
7/30/2023 9:00,9114.05,4979.52,1321.97,359.87,25477,4545,1088.54,2290.13,5.275,4.43,0.74262
7/30/2023 10:00,10084.26,5301.37,964.18,301.58,25608,5348,1107.85,2316.91,5.275,4.43,0.86959
7/30/2023 11:00,10584.74,5496.52,811.44,341.04,25909,6077,1134.22,2359.6,5.275,4.43,1.52042
7/30/2023 12:00,10855.86,5673.75,851.31,426.13,26060,6856,1169.26,2396.01,5.275,4.43,11.62409
7/30/2023 13:00,10751.95,5531.68,1075.01,586.59,26966,7586,1214.47,2436.27,5.275,4.43,16.91032
7/30/2023 14:00,10656.51,5485.13,1442.47,807.87,28920,8178,1246.02,2453.86,5.275,4.43,27.14666
7/30/2023 15:00,10518.15,5500.55,1926.54,1056.7,30854,8588,1279.63,2466.03,5.275,4.43,41.30269
7/30/2023 16:00,9938.89,5056.31,2439.34,1315.66,32740,8324,1281.32,2469.91,5.275,4.43,51.82403
7/30/2023 17:00,8995.16,4469.51,2830.96,1503.94,34951,8007,1287.23,2461.13,5.275,4.43,48.35821
7/30/2023 18:00,7721.15,3732.17,3105.52,1606.96,36989,7547,1283.16,2442.02,5.275,4.43,60.29298
7/30/2023 19:00,4152.23,1687.8,3292.8,1684.92,37938,6804,1267.36,2409.28,5.275,4.43,91.11337
7/30/2023 20:00,641.05,166.05,3402.88,1769.56,37503,6243,1254.15,2384.47,5.275,4.43,125.12248
7/30/2023 21:00,3.3,1.04,3454.15,1785.49,36423,6105,1246.73,2358.33,5.275,4.43,83.44573
7/30/2023 22:00,0.01,0.01,3451.85,1752.41,34879,5855,1228.5,2314.27,5.275,4.43,63.33656
7/31/2023 7:00,836.96,546.17,2370.87,872.35,27696,4274,1104.97,2451.31,5.275,4.43,4.90163
7/31/2023 8:00,4930.72,2593.65,1883.27,582.15,29016,5156,1114.57,2488.15,5.275,4.43,3.79904
7/31/2023 9:00,8064.98,4162.71,1405.43,359.09,29961,6265,1128.96,2517.36,5.275,4.43,4.9389
7/31/2023 10:00,9134.06,4702.66,1063.63,247.15,30884,7356,1143.08,2549.9,5.275,4.43,9.95606
7/31/2023 11:00,9852.45,5084.64,889.74,228.92,31796,8448,1172.44,2588.82,5.275,4.43,12.01893
7/31/2023 12:00,10080.92,5175.09,897.91,280.57,32896,9666,1204,2621.74,5.275,4.43,20.74068
7/31/2023 13:00,10320.96,5290.27,1065.01,377.69,34064,9976,1243.21,2645.79,5.275,4.43,27.58187
7/31/2023 14:00,10227.8,5214.46,1394.05,537.09,35280,9876,1271.89,2658.31,5.275,4.43,25.0672
7/31/2023 15:00,9889.93,4913.04,1886.5,770.22,36677,9491,1297.48,2658.96,5.275,4.43,36.05191
7/31/2023 16:00,9466.48,4646.55,2421.85,1033.21,37643,8437,1311.34,2661.1,5.275,4.43,33.06618
7/31/2023 17:00,8520.19,4080.07,2802.97,1214.81,38379,7255,1310.64,2422.07,5.275,4.43,46.83404
7/31/2023 18:00,7324.8,3337.75,2989.34,1262.46,38788,6060,1306.91,2402.15,5.275,4.43,51.64431
7/31/2023 19:00,3939.77,1510.69,3028.71,1234.01,38675,4765,1268.3,2379.98,5.275,4.43,86.87844
7/31/2023 20:00,612.91,141.92,2926.61,1144.69,38068,4222,1230.9,2357.95,5.275,4.43,114.84222
7/31/2023 21:00,2.99,0.94,2896.43,1093.75,36974,4304,1182.38,2339.76,5.275,4.43,114.74149
7/31/2023 22:00,0,0,2977.9,1130.28,35341,4301,1138.67,2293.94,5.275,4.43,50.99759
8/1/2023 7:00,954.75,693.52,1822.86,-192.86,28157,3879,740.85,2350.76,5.11,3.08,23.89831
8/1/2023 8:00,5339.06,3217.26,1558.27,-324.15,29201,4563,749.67,2377.19,5.11,3.08,10.81966
8/1/2023 9:00,8742.71,4979.74,1279.8,-385.2,30082,5868,761.93,2408.2,5.11,3.08,12.21896
8/1/2023 10:00,9972.75,5515.77,1021.45,-446.89,30670,6594,777.16,2435.01,5.11,3.08,13.36681
8/1/2023 11:00,10685.14,5925.72,869.46,-469.32,30915,7129,805.87,2492.39,5.11,3.08,15.8401
8/1/2023 12:00,10887.13,5995.76,879.39,-424.77,31213,7349,822.5,2513.91,5.11,3.08,16.20532
8/1/2023 13:00,10832.01,6007.34,1020.67,-348.95,31980,8008,847.6,2543.95,5.11,3.08,18.93004
8/1/2023 14:00,10893.86,6163.43,1281.61,-224.23,33511,8751,866.52,2556.62,5.11,3.08,29.18968
8/1/2023 15:00,10664.83,6014.15,1599.43,-41.71,35024,9474,902.25,2559.83,5.11,3.08,32.44152
8/1/2023 16:00,10389.86,5842.5,1955.34,187.44,36612,9386,904.75,2562.06,5.11,3.08,41.27339
8/1/2023 17:00,9626.86,5302.16,2341.55,446.21,37993,9117,900.95,2454.85,5.11,3.08,47.12477
8/1/2023 18:00,8110.41,4251.54,2708.73,695.39,38978,8582,891.12,2380.27,5.11,3.08,43.84284
8/1/2023 19:00,4377.06,2013.1,2969.08,881.08,38830,7326,888.27,2318.16,5.11,3.08,60.41979
8/1/2023 20:00,663.83,206.4,3078.61,977.87,37962,6432,846.32,2283.52,5.11,3.08,104.85448
8/1/2023 21:00,3.03,1,3174,1061.58,36962,6318,810.71,2256.11,5.11,3.08,81.05108
8/1/2023 22:00,0,0,3250.29,1126.41,35410,6078,790.96,2223.54,5.11,3.08,51.0995
8/2/2023 7:00,1049.13,752.39,1725.28,-71.58,27322,3544,754.1,2340.08,5.07,2.705,23.96144
8/2/2023 8:00,6172.47,3813.44,1505.85,-126.55,28979,4777,934.36,2348.63,5.07,2.705,2.14618
8/2/2023 9:00,10169.66,6056.53,1251.01,-162.49,29779,5389,947.97,2379.24,5.07,2.705,3.14662
8/2/2023 10:00,11751.32,6937.3,1048.16,-150.44,29755,5543,963.96,2414.85,5.07,2.705,4.34764
8/2/2023 11:00,12607.41,7387.68,1003.53,-39.09,29988,6332,982.21,2460.93,5.07,2.705,7.60633
8/2/2023 12:00,13123.27,7698.73,1127.28,124.28,30261,7587,1000.23,2489.94,5.07,2.705,9.98487
8/2/2023 13:00,13337.12,7843.05,1422.01,317.85,30331,8421,1045.56,2446.1,5.07,2.705,12.0843
8/2/2023 14:00,13403.95,7871.96,1801.78,496.54,31317,9403,1052.7,2456.17,5.07,2.705,13.00541
8/2/2023 15:00,13200.99,7734.05,2150.92,644.34,32841,9911,1082.94,2462.6,5.07,2.705,19.82
8/2/2023 16:00,12776.44,7431.67,2450.6,788.7,34498,10002,1103.48,2464.43,5.07,2.705,23.01353
8/2/2023 17:00,11919.54,6840.93,2700.01,917.41,35861,9601,1099.03,2444.77,5.07,2.705,30.12155
8/2/2023 18:00,10195.75,5633.24,2880.71,1016.31,37162,8956,1091.23,2421.33,5.07,2.705,28.23903
8/2/2023 19:00,5364.39,2557.96,3016.04,1117.98,37158,7528,1062.59,2312.28,5.07,2.705,48.76378
8/2/2023 20:00,803.24,271.97,3142.61,1231.67,36414,6478,1024.8,2295.74,5.07,2.705,74.51765
8/2/2023 21:00,3.41,1.16,3287.33,1332.47,35362,6034,1001.81,2244.48,5.07,2.705,50.95372
8/2/2023 22:00,0,0,3402.71,1402.01,33876,5656,987.78,2205.52,5.07,2.705,35.77437
8/3/2023 7:00,1063.78,748.64,2660.5,871.3,26730,2734,863.79,1985.99,5.165,3.59,2.86357
8/3/2023 8:00,6609.05,4040.92,2348.28,625.64,28081,3159,869.36,2023.76,5.165,3.59,0.82127
8/3/2023 9:00,10967.05,6505.85,1992.11,393.31,28546,3680,878.41,2133.99,5.165,3.59,-1.11933
8/3/2023 10:00,12580.2,7422.49,1723.15,287.93,28061,4139,888.17,2170.94,5.165,3.59,-1.27223
8/3/2023 11:00,13347.5,7854.63,1621.98,294.06,27869,4789,915.36,2215.63,5.165,3.59,-1.47343
8/3/2023 12:00,13747.02,8102.82,1741.73,451.77,27768,5242,935.87,2234.43,5.165,3.59,-1.56937
8/3/2023 13:00,13877.65,8194.32,2051.14,722.12,27973,5575,949.82,2266.43,5.165,3.59,-0.99515
8/3/2023 14:00,13899.05,8202.87,2485.06,1044.86,28948,6340,971.66,2272.55,5.165,3.59,-1.05155
8/3/2023 15:00,13671.25,8058.52,2971.05,1366.23,30058,7260,991.86,2285.25,5.165,3.59,0.36647
8/3/2023 16:00,13196.7,7719.61,3417.65,1622.37,31535,7959,1011.95,2199.17,5.165,3.59,9.48991
8/3/2023 17:00,12313.51,7098.95,3776.58,1839.52,33148,7742,1005.37,2201.66,5.165,3.59,17.09204
8/3/2023 18:00,10413.87,5772,4013.9,2025.18,34609,7187,1003.56,2175.63,5.165,3.59,19.59406
8/3/2023 19:00,5341.29,2539.88,4126.94,2138.38,35129,6111,986.58,2164.83,5.165,3.59,26.68879
8/3/2023 20:00,747.2,239.61,4166.79,2199.19,34718,5326,956.27,2140.56,5.165,3.59,45.35297
8/3/2023 21:00,2.77,0.44,4206.7,2247.86,33795,4971,936.98,2105.96,5.165,3.59,25.38758
8/3/2023 22:00,0,0,4227.91,2286.77,32449,4655,922.81,2068.2,5.165,3.59,23.47459
8/4/2023 7:00,1059.81,746.18,2571.42,1443.08,26187,2441,924.5,2215.55,5.305,3.11,1.40878
8/4/2023 8:00,6673.1,4059.83,1973.48,1058.4,27857,1971,928.15,2251.42,5.305,3.11,-0.83634
8/4/2023 9:00,11118.12,6594.46,1335.92,647.14,28546,2122,925.56,2275.54,5.305,3.11,-1.62141
8/4/2023 10:00,12692.96,7482.21,843.52,338.88,28067,2821,951.79,2308.77,5.305,3.11,-1.57447
8/4/2023 11:00,13444.32,7904.48,529.48,152.64,27180,3882,986.54,2363.59,5.305,3.11,-1.15019
8/4/2023 12:00,13834.79,8137.25,391.3,70.48,27150,4432,1010.51,2388.2,5.305,3.11,-1.24174
8/4/2023 13:00,14034.99,8248.45,412.83,71.25,27579,4731,1014.76,2415.03,5.305,3.11,0.02289
8/4/2023 14:00,14049.17,8245.96,580.13,144.43,28891,5433,1044.71,2431.62,5.305,3.11,1.78271
8/4/2023 15:00,13838.36,8119.32,960.11,316.25,30470,6344,1083.78,2444.11,5.305,3.11,8.03766
8/4/2023 16:00,13353.18,7765.87,1601.59,608.69,32569,6729,1107.34,2461.43,5.305,3.11,22.74147
8/4/2023 17:00,12459.93,7141.64,2387.61,1037.71,34659,6537,1114,2451.45,5.305,3.11,18.37902
8/4/2023 18:00,10521.05,5790.69,3111.74,1492.46,36223,5989,1096.27,2426.6,5.305,3.11,25.44686
8/4/2023 19:00,5290.67,2454.09,3600.89,1827.61,36585,5319,1061.5,2415.83,5.305,3.11,27.90877
8/4/2023 20:00,712.93,207.88,3815.99,2017.13,35909,4569,1034.34,2394.6,5.305,3.11,23.22573
8/4/2023 21:00,2.59,0.61,3888.06,2064.7,34977,4363,1000.6,2361.03,5.305,3.11,17.81196
8/4/2023 22:00,0,0,3853.36,2005.26,33578,4180,972,2323.07,5.305,3.11,23.05157
8/5/2023 7:00,1477.59,956.91,2239.43,1185.17,24456,2416,900.99,2913.5,5.79,3.28,0.3429
8/5/2023 8:00,6563.44,3878.84,1686.58,900.7,25737,2579,910.68,2966.34,5.79,3.28,-1.82598
8/5/2023 9:00,11149.3,6385.02,1146.75,618.83,26964,3650,935.8,3006.48,5.79,3.28,-1.90704
8/5/2023 10:00,12730.73,7332.12,772.61,400.31,26472,3882,972.48,3044.89,5.79,3.28,-1.68261
8/5/2023 11:00,13317.88,7747.96,552.91,296.17,26419,4065,1005.21,3108.08,5.79,3.28,-1.55442
8/5/2023 12:00,13619.7,7968,465.87,285.01,26770,4266,1037.5,3132.89,5.79,3.28,-1.49778
8/5/2023 13:00,13699.89,8023.56,526.73,347.29,27574,4818,1068.86,3162.51,5.79,3.28,-0.22118
8/5/2023 14:00,13682.81,8008.6,747.65,523.41,29151,5515,1108.23,3187.52,5.79,3.28,1.43065
8/5/2023 15:00,13573.19,7918.02,1131.48,774.24,31032,6218,1133.86,3211.65,5.79,3.28,2.51743
8/5/2023 16:00,13206.06,7630.64,1709.41,1036.47,33070,6448,1153.06,3220.21,5.79,3.28,2.41954
8/5/2023 17:00,12498.76,7121.34,2328.81,1302.45,35196,6166,1147.51,3225.95,5.79,3.28,6.78715
8/5/2023 18:00,10526.19,5724.41,2769.04,1495.58,36831,5751,1152.49,3208.11,5.79,3.28,19.3057
8/5/2023 19:00,5663.27,2666.28,3059,1631.56,37489,5091,1136.78,3167.57,5.79,3.28,18.24675
8/5/2023 20:00,1082.94,333.07,3305.64,1772.04,36683,4273,1105.56,3091.18,5.79,3.28,27.53188
8/5/2023 21:00,0.01,-0.01,3504.5,1865.4,35585,4131,1074.67,3053.63,5.79,3.28,10.95201
8/5/2023 22:00,0,0,3602.11,1905.45,34047,3967,1028.35,3009.96,5.79,3.28,16.31209
8/6/2023 7:00,1387.67,910.52,2089.37,1372.35,23915,2007,1190.85,2420.49,5.79,3.28,0.72933
8/6/2023 8:00,6374.76,3813.34,1692.9,1126.9,25648,1964,1202.6,2439.77,5.79,3.28,-1.21412
8/6/2023 9:00,11021.64,6380.35,1277.92,856.54,26146,2290,1226.89,2476.66,5.79,3.28,-4.5103
8/6/2023 10:00,12681.99,7362.65,947.28,619.08,25959,2639,1258.54,2528.54,5.79,3.28,-6.19856
8/6/2023 11:00,13302.74,7797.61,741.03,474.53,26521,3061,1315.42,2597.6,5.79,3.28,-4.95561
8/6/2023 12:00,13611.16,8016.04,677.32,462.06,27234,3682,1353.65,2624.18,5.79,3.28,-2.8354
8/6/2023 13:00,13705.43,8056.93,788.49,612.47,28277,4281,1370.02,2655.6,5.79,3.28,-0.566
8/6/2023 14:00,13682.03,8033.74,1051.18,871.22,30176,5070,1397.98,2680.17,5.79,3.28,0.58202
8/6/2023 15:00,13547.4,7919.6,1428.05,1174.35,32305,5819,1424.2,2691.38,5.79,3.28,1.59168
8/6/2023 16:00,13167.42,7606.72,1890.03,1482.51,34478,5782,1434.63,2703.06,5.79,3.28,1.68397
8/6/2023 17:00,12442.3,7070.91,2364.92,1757.08,36267,5037,990.47,2705.62,5.79,3.28,2.48974
8/6/2023 18:00,10373.88,5596.14,2683.29,1882.79,38159,4575,993.36,2690.3,5.79,3.28,2.7852
8/6/2023 19:00,5468.96,2530.24,2780.92,1866.64,38967,3883,982,2648.09,5.79,3.28,11.49807
8/6/2023 20:00,1010.13,294.75,2764.31,1776.61,38202,3110,946.11,2608.95,5.79,3.28,14.4134
8/6/2023 21:00,0.01,-0.01,2757.99,1666.05,36765,3007,887.35,2571.23,5.79,3.28,10.28066
8/6/2023 22:00,0,0,2778.99,1591.63,34905,2907,866.85,2530.19,5.79,3.28,5.49465
8/7/2023 7:00,1315.69,843.17,1522.68,1084.92,27262,2242,983.9,2233.78,5.79,3.28,2.32347
8/7/2023 8:00,6246.9,3682.2,1267.27,933.01,29363,2659,997.12,2254.07,5.79,3.28,-0.20659
8/7/2023 9:00,10991.48,6323.9,1034.53,826.31,30771,2899,1012.7,2289.3,5.79,3.28,-1.88097
8/7/2023 10:00,12738.46,7392.37,918.08,774.4,30994,3142,1034.51,2333.5,5.79,3.28,-1.42412
8/7/2023 11:00,13376.48,7855.25,938.34,809.74,31035,3771,1087.8,2389.47,5.79,3.28,-1.35279
8/7/2023 12:00,13683.17,8081.8,1099.8,957.6,31778,4036,1125.01,2416.32,5.79,3.28,-1.06904
8/7/2023 13:00,13765.31,8132.11,1375.42,1171.22,32726,3704,1131.11,2193.86,5.79,3.28,-0.97723
8/7/2023 14:00,13726.43,8100.17,1699.57,1374.27,34369,3785,1157.36,2645.83,5.79,3.28,-0.83674
8/7/2023 15:00,13556.1,7966.54,2042.83,1512.33,36347,3945,996.68,2398.25,5.79,3.28,1.88329
8/7/2023 16:00,13152.92,7643.49,2378.84,1554.28,38194,3924,1011.27,2406.17,5.79,3.28,1.54351
8/7/2023 17:00,12405.24,7096.05,2657.07,1524.77,39606,3688,1002.47,1858.86,5.79,3.28,2.49331
8/7/2023 18:00,10235.61,5560.24,2815.64,1477.34,40631,3203,941.95,1850.17,5.79,3.28,3.49953
8/7/2023 19:00,5271.91,2459.34,2814.88,1396.02,40297,2711,916.72,1819.39,5.79,3.28,8.00212
8/7/2023 20:00,931.17,268.3,2741.79,1279.05,39041,2477,882.36,1779.85,5.79,3.28,32.31359
8/7/2023 21:00,0,0,2812.53,1273.99,37516,2484,840.58,1741.5,5.79,3.28,19.12
8/7/2023 22:00,0,0,2986.47,1315.29,35465,2493,841.47,1704.73,5.79,3.28,7.52469
8/8/2023 7:00,1253.95,812.57,2350.7,688.52,27034,2232,1393.41,1601.3,6.045,1.585,-0.0251
8/8/2023 8:00,6058.62,3557.46,2052.03,545.01,29100,2780,1446.09,1614.53,6.045,1.585,-1.82523
8/8/2023 9:00,10786.83,6156.14,1774,453.62,30218,3574,1453.65,1641.6,6.045,1.585,-0.45196
8/8/2023 10:00,12591.16,7249.07,1613.57,507.99,30163,4595,1469.35,1675.12,6.045,1.585,-1.77581
8/8/2023 11:00,13240.54,7706.9,1556.01,642.07,29797,5413,1072.46,1732.87,6.045,1.585,-1.36793
8/8/2023 12:00,13557.69,7936.09,1671.15,772.67,30202,5740,1100.48,1759.66,6.045,1.585,-0.85664
8/8/2023 13:00,13659.36,8008.25,1951.24,899.56,30720,6266,1136.17,1785.35,6.045,1.585,-0.96001
8/8/2023 14:00,13587.83,7953.2,2287.28,1020.44,32228,7340,1124.07,1809.95,6.045,1.585,-0.48271
8/8/2023 15:00,13345.05,7760.52,2603.38,1128.38,34179,8045,1146.71,1830.59,6.045,1.585,0.55302
8/8/2023 16:00,12838.58,7352.31,2854.3,1188.76,35354,7596,1157.82,1835.49,6.045,1.585,0.91336
8/8/2023 17:00,11966.59,6699.4,3028.98,1208.44,35970,6446,1149.48,1828.61,6.045,1.585,2.19509
8/8/2023 18:00,9638.04,5028.33,3144.28,1196.84,36791,5573,1139.85,1815.3,6.045,1.585,7.96899
8/8/2023 19:00,4791.87,2049.37,3178.26,1139.52,37064,4808,1111.93,1782.58,6.045,1.585,22.85508
8/8/2023 20:00,801.94,167.45,3105.02,1029.98,36588,4448,1074.86,1750.45,6.045,1.585,33.44223
8/8/2023 21:00,0,0,3077.52,964.08,35498,4436,1037.15,1723.23,6.045,1.585,26.06982
8/8/2023 22:00,0,0,3114.71,978.01,33774,4336,1020.1,1685.43,6.045,1.585,15.57417
8/9/2023 7:00,1014.62,607.75,1980.96,900.28,27360,3388,475.42,1629.42,5.78,-0.725,-1.6768
8/9/2023 8:00,5099.69,2738.21,1637.57,846.75,28521,3979,476.18,1640.75,5.78,-0.725,-1.60162
8/9/2023 9:00,9517.39,5090.04,1368.11,822.79,29173,4965,487.56,1664.88,5.78,-0.725,-2.59949
8/9/2023 10:00,11600.99,6459.9,1239.05,848.23,29670,6138,501.32,1693.32,5.78,-0.725,-2.45766
8/9/2023 11:00,12469.99,7134.19,1211.21,897.51,29898,7278,532.22,1724.98,5.78,-0.725,-2.53439
8/9/2023 12:00,12904.47,7475.47,1305.3,1000.98,29954,7772,552.34,1750.32,5.78,-0.725,-2.07354
8/9/2023 13:00,13051.77,7574.46,1479.68,1109.18,30025,7121,577.68,1761.03,5.78,-0.725,-1.96239
8/9/2023 14:00,12985.05,7508.26,1705.23,1206.65,30785,7041,605.25,1774.68,5.78,-0.725,-2.05305
8/9/2023 15:00,12752.16,7327.71,1969.36,1268.12,32605,7409,638.86,1785.58,5.78,-0.725,-2.12016
8/9/2023 16:00,12306.6,6977.73,2274.77,1279.53,34438,7450,661.64,1787.07,5.78,-0.725,-1.94706
8/9/2023 17:00,11482.42,6382.69,2538.39,1271.95,35554,6454,654.97,1789.84,5.78,-0.725,-1.10065
8/9/2023 18:00,9186.92,4777.59,2734.07,1249.19,35849,5089,643.37,1778.98,5.78,-0.725,0.06772
8/9/2023 19:00,4492.04,1911.33,2854.48,1211.08,35788,3738,625.58,1769.43,5.78,-0.725,1.77869
8/9/2023 20:00,723.86,138.38,2848.1,1148.62,35350,3558,593.92,1737.07,5.78,-0.725,3.40237
8/9/2023 21:00,0,0,2834.86,1071.42,34562,3726,556.62,1713.62,5.78,-0.725,2.80256
8/9/2023 22:00,0,0,2841.91,1015.01,33148,3762,530.52,1686.84,5.78,-0.725,1.6879
8/10/2023 7:00,809.01,518.65,2321.22,1032.9,27466,2980,908.14,1637.02,5.705,-0.755,-0.44694
8/10/2023 8:00,4234.53,2443.86,1969.95,949.87,28550,3510,912.39,1736.64,5.705,-0.755,-1.09439
8/10/2023 9:00,8198.74,4639.57,1609.22,912.02,29490,4316,922.53,1762.38,5.705,-0.755,-2.75937
8/10/2023 10:00,10257.59,5897.35,1368.11,883.27,29598,5460,941.37,1783.32,5.705,-0.755,-1.63654
8/10/2023 11:00,11091.19,6461.24,1196.84,800,29312,6042,1019.44,1822.81,5.705,-0.755,-1.43346
8/10/2023 12:00,11505.66,6763.76,1116.58,746.42,28924,5736,1041.07,1845.1,5.705,-0.755,-1.33503
8/10/2023 13:00,11612.24,6868.86,1159.55,730.45,29095,5409,1066.29,1856.04,5.705,-0.755,-1.48651
8/10/2023 14:00,11532.52,6817.69,1315.37,737.13,29847,4969,674.97,1867.43,5.705,-0.755,-1.74636
8/10/2023 15:00,11274.71,6656.66,1611.67,760.03,30821,4491,711.52,1877.73,5.705,-0.755,-1.29826
8/10/2023 16:00,10791.8,6387.33,1986.15,778.29,32259,3973,730.16,1879.41,5.705,-0.755,-0.73601
8/10/2023 17:00,9977.55,6011.16,2377.59,875.09,33650,3608,732.32,1793.57,5.705,-0.755,-0.22834
8/10/2023 18:00,7789.85,4723.24,2744.64,1037.26,34594,3494,678.95,1785.63,5.705,-0.755,1.6844
8/10/2023 19:00,3599.98,1998.45,3003.18,1173.54,34558,3164,625.84,1761.14,5.705,-0.755,2.43524
8/10/2023 20:00,496.34,168.24,3078.69,1211.41,34171,3205,610.42,1729.67,5.705,-0.755,3.37214
8/10/2023 21:00,0,0,3074.13,1129.31,33515,3351,588.16,1712.41,5.705,-0.755,2.07278
8/10/2023 22:00,0,0,3079.43,1009.05,32233,3385,576.76,1682.31,5.705,-0.755,2.08928
8/11/2023 7:00,948.08,758.89,2174.41,641.97,27190,2706,1386.19,877.96,5.58,-0.72,-1.08834
8/11/2023 8:00,4990.6,3555.83,1913,554.7,28850,3202,1393.06,892.83,5.58,-0.72,-0.17871
8/11/2023 9:00,9571.38,6303.09,1578.89,447.23,29591,3469,537.72,906.51,5.58,-0.72,-3.77276
8/11/2023 10:00,11860.16,7405.16,1234.86,357.06,29346,4118,560.74,924.51,5.58,-0.72,-0.47226
8/11/2023 11:00,12781.93,7780.31,980.75,287.87,28949,4385,589.29,972.92,5.58,-0.72,-0.31107
8/11/2023 12:00,13189.11,7935.52,893.34,252.02,28845,3823,607.82,1005.28,5.58,-0.72,-0.6376
8/11/2023 13:00,13253.89,7941.61,937.99,290.05,28618,3802,632.81,1019.82,5.58,-0.72,-0.46011
8/11/2023 14:00,13155.38,7854.39,1160.49,398.29,29325,4399,654.04,1030.08,5.58,-0.72,-0.93563
8/11/2023 15:00,12933.56,7664.55,1551.41,557.53,30872,5146,678.46,1039.35,5.58,-0.72,-0.26115
8/11/2023 16:00,12493.98,7313.2,2028.98,792.56,32434,5282,701.24,1044.22,5.58,-0.72,-0.51381
8/11/2023 17:00,11735.66,6784.05,2515.31,1071.05,33818,4936,695.62,1043.48,5.58,-0.72,-0.76723
8/11/2023 18:00,9430.2,5203.8,2994.91,1336.47,34780,4428,666.65,1038.1,5.58,-0.72,0.11849
8/11/2023 19:00,4533.13,2124.18,3374.52,1518.64,34921,3773,642.92,1028.37,5.58,-0.72,0.15483
8/11/2023 20:00,673.1,155.53,3524.49,1547.03,34464,3516,611.99,935.39,5.58,-0.72,-0.03564
8/11/2023 21:00,0,0,3552.47,1522.21,33793,3575,583.28,915.23,5.58,-0.72,0.30386
8/11/2023 22:00,0,0,3534.54,1475.24,32653,3531,562.94,883.16,5.58,-0.72,0.14871
8/12/2023 7:00,1056.99,721.04,1599.4,769.14,24220,1956,541.74,2102.12,5.435,-0.67,-1.07309
8/12/2023 8:00,5478.48,3305.06,1257.77,645.61,25672,2052,543.16,2109.94,5.435,-0.67,-2.53589
8/12/2023 9:00,10203.19,5898.16,887.28,479.84,26618,3022,557.13,2133.35,5.435,-0.67,-8.16659
8/12/2023 10:00,12252.01,7100.59,572.81,307.07,26758,3532,577.08,2158.46,5.435,-0.67,-5.92286
8/12/2023 11:00,12993.39,7617.41,342.21,178.07,26308,3516,608.27,2199.53,5.435,-0.67,-5.74
8/12/2023 12:00,13312.88,7835.7,238.95,132.65,26200,3664,636.65,2229.18,5.435,-0.67,-5.92796
8/12/2023 13:00,13345.84,7852.64,238.4,145.28,26603,3689,653.65,2247.43,5.435,-0.67,-2.75397
8/12/2023 14:00,13219.54,7741.29,317.65,186.67,27628,3876,690.42,2255.02,5.435,-0.67,-3.21069
8/12/2023 15:00,12935.56,7501.96,487.24,230.52,29143,4123,732.4,2260.44,5.435,-0.67,-3.09193
8/12/2023 16:00,12393.04,7067.92,756.1,232.4,31102,4084,753,2260.81,5.435,-0.67,-3.16871
8/12/2023 17:00,11518.1,6448.15,1107.97,256.03,32885,3857,753.91,2262.33,5.435,-0.67,-2.49037
8/12/2023 18:00,9127.42,4866.54,1527.99,387.33,34495,3517,744.98,2254.76,5.435,-0.67,-0.23019
8/12/2023 19:00,4311.58,1945.95,1921.47,573.95,35223,2995,724.28,2246.84,5.435,-0.67,1.31419
8/12/2023 20:00,623.71,129.08,2204.35,724.57,34820,2932,689.81,2210.02,5.435,-0.67,1.8082
8/12/2023 21:00,0,0,2401.41,801.01,33895,2939,602.91,2188.49,5.435,-0.67,1.19696
8/12/2023 22:00,0,0,2478.24,786.98,32582,2916,568.84,2168.77,5.435,-0.67,1.33434
8/13/2023 7:00,1032.78,727.24,1162.52,-84.1,23307,1607,523.25,2670.56,5.435,-0.67,-0.02011
8/13/2023 8:00,5411.25,3344.71,790.97,-137.13,24208,1962,527.03,2683.02,5.435,-0.67,-3.08874
8/13/2023 9:00,10141.42,5966.71,451.48,-144.52,25136,2694,537.74,2710.97,5.435,-0.67,-10.55546
8/13/2023 10:00,12171.5,7124.06,250.46,-118.36,25051,2753,572.22,2733.49,5.435,-0.67,-17.34693
8/13/2023 11:00,12831.74,7562.68,191.98,-36.68,25084,2848,606.11,2776.27,5.435,-0.67,-16.49467
8/13/2023 12:00,13075.15,7722.67,209.83,42.13,25729,2925,651.46,2810.18,5.435,-0.67,-17.02588
8/13/2023 13:00,12987.45,7642.14,254.6,85.58,26681,2919,691.44,2828.1,5.435,-0.67,-12.01349
